Census Tract,Grade Level,year,target,a_year_before,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,9-May,14-Oct
298,1,20022003,0,0,0.359355638,0.013630731,0,0.355638166,0.007434944,0.258983891,3,-7,-2
298,2,20022003,0,0,0.359355638,0.013630731,0,0.355638166,0.007434944,0.258983891,3,-7,-2
298,3,20022003,0,0,0.359355638,0.013630731,0,0.355638166,0.007434944,0.258983891,3,-7,-2
298,4,20022003,0,0,0.359355638,0.013630731,0,0.355638166,0.007434944,0.258983891,3,-7,-2
298,5,20022003,0,0,0.359355638,0.013630731,0,0.355638166,0.007434944,0.258983891,3,-7,-2
421,K,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
421,1,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
421,2,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
421,3,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
421,4,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
421,5,20022003,0,0,0.023809524,0.166666667,0.000992063,0.043650794,0.005952381,0.756944444,4,-7,-2
428,K,20022003,0,1,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
428,1,20022003,0,0,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
428,2,20022003,0,1,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
428,3,20022003,0,0,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
428,4,20022003,0,0,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
428,5,20022003,0,1,0.588921283,0,0,0.275510204,0.020408163,0.112244898,3,-7,-3
430,K,20022003,17,29,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
430,1,20022003,29,27,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
430,2,20022003,24,29,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
430,3,20022003,29,30,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
430,4,20022003,26,26,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
430,5,20022003,26,22,0.446308725,0.001677852,0,0.369127517,0.018456376,0.16442953,3,-5,-2
432,K,20022003,15,20,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
432,1,20022003,22,9,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
432,2,20022003,13,16,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
432,3,20022003,16,15,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
432,4,20022003,16,14,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
432,5,20022003,19,15,0.349264706,0.007352941,0,0.354166667,0.018382353,0.268382353,4,-7,-1
434,K,20022003,0,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
434,1,20022003,1,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
434,2,20022003,0,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
434,3,20022003,0,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
434,4,20022003,0,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
434,5,20022003,0,0,0.441979522,0.008532423,0,0.283276451,0.015358362,0.245733788,2,-5,-2
436,K,20022003,0,0,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
436,1,20022003,0,0,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
436,2,20022003,0,1,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
436,3,20022003,0,0,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
436,4,20022003,0,0,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
436,5,20022003,0,0,0.487836108,0.007682458,0,0.276568502,0.025608195,0.19078105,4,-7,-3
462.01,K,20022003,1,4,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
462.01,1,20022003,4,2,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
462.01,2,20022003,2,2,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
462.01,3,20022003,2,0,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
462.01,4,20022003,0,1,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
462.01,5,20022003,2,1,0.703812317,0.008797654,0,0.148093842,0.030791789,0.105571848,4,-7,-1
464,K,20022003,0,0,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
464,1,20022003,0,0,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
464,2,20022003,0,0,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
464,3,20022003,0,1,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
464,4,20022003,1,0,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
464,5,20022003,0,1,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,6,-9,-2
468,K,20022003,1,0,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
468,1,20022003,0,0,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
468,2,20022003,0,0,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
468,3,20022003,1,1,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
468,4,20022003,2,1,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
468,5,20022003,1,2,0.970558376,0,0,0.003045685,0.009137056,0.016243655,4,-7,-1
470,K,20022003,0,1,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
470,1,20022003,1,2,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
470,2,20022003,2,3,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
470,3,20022003,2,3,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
470,4,20022003,3,0,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
470,5,20022003,0,2,0.985996705,0,0,0.000823723,0.004942339,0.007413509,5,-9,-3
472,K,20022003,2,0,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
472,1,20022003,0,0,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
472,2,20022003,0,2,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
472,3,20022003,2,1,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
472,4,20022003,1,1,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
472,5,20022003,1,1,0.980239944,0.011291461,0,0,0.004234298,0.004234298,8,-11,-3
474,K,20022003,0,1,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
474,1,20022003,1,2,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
474,2,20022003,2,3,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
474,3,20022003,2,6,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
474,4,20022003,4,3,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
474,5,20022003,4,5,0.987814785,0,0,0.000812348,0.005686434,0.004061738,6,-9,-3
476,K,20022003,6,4,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
476,1,20022003,6,5,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
476,2,20022003,4,7,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
476,3,20022003,8,4,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
476,4,20022003,4,3,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
476,5,20022003,4,2,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,7,-11,-3
478,K,20022003,13,17,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
478,1,20022003,13,27,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
478,2,20022003,20,29,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
478,3,20022003,27,30,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
478,4,20022003,23,17,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
478,5,20022003,15,28,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,8,-12,-2
480,K,20022003,9,11,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
480,1,20022003,10,7,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
480,2,20022003,6,8,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
480,3,20022003,10,11,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
480,4,20022003,9,9,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
480,5,20022003,7,11,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,7,-10,-3
484,K,20022003,29,34,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
484,1,20022003,33,32,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
484,2,20022003,29,28,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
484,3,20022003,32,28,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
484,4,20022003,22,31,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
484,5,20022003,29,34,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,7,-14,-5
486,K,20022003,23,45,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
486,1,20022003,38,48,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
486,2,20022003,47,40,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
486,3,20022003,42,28,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
486,4,20022003,29,39,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
486,5,20022003,41,38,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,4,-8,-2
488,K,20022003,31,33,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
488,1,20022003,36,41,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
488,2,20022003,38,35,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
488,3,20022003,32,44,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
488,4,20022003,43,42,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
488,5,20022003,42,47,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,5,-9,-4
489,K,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
489,1,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
489,2,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
489,3,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
489,4,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
489,5,20022003,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,4,-8,-3
490,K,20022003,49,49,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
490,1,20022003,48,46,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
490,2,20022003,50,45,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
490,3,20022003,47,48,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
490,4,20022003,40,53,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
490,5,20022003,50,51,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,6,-12,-4
492,K,20022003,12,10,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
492,1,20022003,20,12,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
492,2,20022003,14,5,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
492,3,20022003,9,17,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
492,4,20022003,18,12,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
492,5,20022003,18,10,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,4,-7,-2
494,K,20022003,24,23,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
494,1,20022003,25,31,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
494,2,20022003,29,23,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
494,3,20022003,22,24,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
494,4,20022003,25,38,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
494,5,20022003,36,33,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,4,-9,-3
508.04,K,20022003,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
508.04,1,20022003,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
508.04,2,20022003,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
508.04,3,20022003,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
508.04,4,20022003,0,1,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
508.04,5,20022003,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,7,-10,-2
516.01,K,20022003,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
516.01,1,20022003,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
516.01,2,20022003,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
516.01,3,20022003,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
516.01,4,20022003,1,1,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
516.01,5,20022003,1,1,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,6,-11,-4
610.02,K,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
610.02,1,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
610.02,2,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
610.02,3,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
610.02,4,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
610.02,5,20022003,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,5,-6,-4
696.02,K,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
696.02,1,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
696.02,2,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
696.02,3,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
696.02,4,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
696.02,5,20022003,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,5,-13,-5
726,K,20022003,0,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
726,1,20022003,0,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
726,2,20022003,0,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
726,3,20022003,0,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
726,4,20022003,0,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
726,5,20022003,1,0,0,0.891041162,0,0,0.046004843,0.04842615,2,-4,-1
902,K,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
902,1,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
902,2,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
902,3,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
902,4,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
902,5,20022003,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,5,-7,-2
906,K,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
906,1,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
906,2,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
906,3,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
906,4,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
906,5,20022003,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,5,-11,-3
1144,K,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
1144,1,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
1144,2,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
1144,3,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
1144,4,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
1144,5,20022003,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,3,-5,-1
18,K,20032004,1,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,1,20032004,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,2,20032004,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,3,20032004,1,1,0,0.333333333,0,0,0,0.666666667,0,0,0
18,4,20032004,1,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,5,20032004,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
20,K,20032004,5,7,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
20,1,20032004,7,3,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
20,2,20032004,4,5,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
20,3,20032004,8,2,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
20,4,20032004,3,3,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
20,5,20032004,2,6,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,5,-2,0
22,K,20032004,38,52,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
22,1,20032004,56,52,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
22,2,20032004,52,55,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
22,3,20032004,53,54,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
22,4,20032004,54,51,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
22,5,20032004,48,48,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,12,-5,-1
30,K,20032004,12,13,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
30,1,20032004,12,16,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
30,2,20032004,17,12,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
30,3,20032004,12,15,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
30,4,20032004,14,18,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
30,5,20032004,16,14,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,5,-2,0
34,K,20032004,18,17,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
34,1,20032004,19,11,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
34,2,20032004,15,14,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
34,3,20032004,17,18,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
34,4,20032004,17,19,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
34,5,20032004,21,9,0.559414991,0,0,0.186471664,0.047531993,0.206581353,7,-3,-1
36,K,20032004,26,21,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
36,1,20032004,26,22,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
36,2,20032004,24,38,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
36,3,20032004,42,38,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
36,4,20032004,33,29,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
36,5,20032004,25,17,0.528,0.0112,0,0.2192,0.0416,0.1952,8,-3,-1
38,K,20032004,4,6,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,4,-1,0
38,1,20032004,7,9,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,4,-1,0
38,2,20032004,8,7,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,4,-1,0
